[2026-02-02 16:59:40,576] #INFO     env_utils.py:16 - project_logger.loger_configuration - инфа об id админов успешно взята из env
[2026-02-02 16:59:40,578] #INFO     env_utils.py:21 - project_logger.loger_configuration - Запуск проверки id юзера 778151623 на полномочия админа
[2026-02-02 16:59:40,578] #INFO     env_utils.py:16 - project_logger.loger_configuration - инфа об id админов успешно взята из env
[2026-02-02 16:59:40,578] #INFO     env_utils.py:21 - project_logger.loger_configuration - Запуск проверки id юзера 778151623 на полномочия админа
[2026-02-02 16:59:40,579] #INFO     env_utils.py:16 - project_logger.loger_configuration - инфа об id админов успешно взята из env
[2026-02-02 16:59:40,804] #INFO     base_manager.py:143 - project_logger.loger_configuration - Объект с параметрами{'telegram_id': 778151623} сущесвует в таблице User
[2026-02-02 16:59:40,808] #INFO     base_manager.py:143 - project_logger.loger_configuration - Объект с параметрами{'name': 'main_theme'} сущесвует в таблице Banner
[2026-02-02 16:59:40,808] #INFO     base_manager.py:158 - project_logger.loger_configuration - параметры соотвествуют столбцам таблицы
[2026-02-02 16:59:41,229] #INFO     dispatcher.py:178 - aiogram.event - Update id=115128678 is handled. Duration 2719 ms by bot id=8494507714
[2026-02-02 16:59:45,481] #WARNING  user_queries.py:34 - project_logger.loger_configuration - quey запрос на вывод юзера с параметрами {'telegram_id': 778151623}
[2026-02-02 16:59:45,484] #INFO     base_manager.py:143 - project_logger.loger_configuration - Объект с параметрами{'telegram_id': 778151623} сущесвует в таблице User
[2026-02-02 16:59:45,484] #INFO     base_manager.py:158 - project_logger.loger_configuration - параметры соотвествуют столбцам таблицы
[2026-02-02 16:59:45,560] #INFO     dispatcher.py:178 - aiogram.event - Update id=115128679 is handled. Duration 92 ms by bot id=8494507714
[2026-02-02 19:17:23,607] #ERROR    dispatcher.py:225 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - Request timeout error
[2026-02-02 19:17:23,609] #WARNING  dispatcher.py:227 - aiogram.dispatcher - Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8494507714)
[2026-02-02 19:17:24,620] #ERROR    dispatcher.py:225 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [getaddrinfo failed]
[2026-02-02 19:17:24,620] #WARNING  dispatcher.py:227 - aiogram.dispatcher - Sleep for 1.229546 seconds and try again... (tryings = 1, bot id = 8494507714)
[2026-02-02 19:17:36,020] #INFO     dispatcher.py:239 - aiogram.dispatcher - Connection established (tryings = 2, bot id = 8494507714)
[2026-02-02 19:42:16,386] #ERROR    dispatcher.py:225 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - Request timeout error
[2026-02-02 19:42:16,387] #WARNING  dispatcher.py:227 - aiogram.dispatcher - Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8494507714)
[2026-02-02 19:42:27,526] #INFO     dispatcher.py:239 - aiogram.dispatcher - Connection established (tryings = 1, bot id = 8494507714)
[2026-02-02 19:45:06,274] #INFO     dispatcher.py:624 - aiogram.dispatcher - Polling stopped
[2026-02-02 19:45:06,280] #INFO     main.py:54 - project_logger.loger_configuration - Окончание работы бота
[2026-02-02 19:45:06,283] #ERROR    dispatcher.py:225 - aiogram.dispatcher - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ServerDisconnectedError: Server disconnected
[2026-02-02 19:45:06,283] #WARNING  dispatcher.py:227 - aiogram.dispatcher - Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8494507714)
[2026-02-02 19:45:06,541] #INFO     dispatcher.py:413 - aiogram.dispatcher - Polling stopped for bot @tour_guider_bot id=8494507714 - 'Экскурсии Беларусь'
[2026-02-02 19:45:06,545] #WARNING  main.py:88 - project_logger.loger_configuration - Работа бота была остановлена через скрипт и ctrl + C
